step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,device_id,ip_address,card_id
42,CASH_IN,404876.88,C933804908,41995.0,446871.88,C43789970,383176.73,0.0,0,0,DEV_002590,192.168.20.23,CARD_011866
42,CASH_OUT,80542.55,C874325298,0.0,0.0,C898005301,295055.8,477316.12,0,0,DEV_007431,192.168.24.106,CARD_009964
42,CASH_OUT,97534.15,C1197973505,10983.0,0.0,C1666314150,2212399.24,2309933.4,0,0,DEV_004598,192.168.24.144,CARD_014061
42,CASH_OUT,53469.11,C1307548229,2187.0,0.0,C418317785,286813.96,340283.07,0,0,DEV_006567,192.168.19.32,CARD_012772
42,CASH_OUT,200849.4,C527730462,0.0,0.0,C1313595384,2497297.77,2698147.17,0,0,DEV_009731,192.168.12.36,CARD_002788
42,PAYMENT,11727.8,C1557136010,367855.41,356127.61,M609183626,0.0,0.0,0,0,DEV_001882,192.168.51.104,CARD_019548
42,CASH_OUT,282009.1,C1035994684,117759.0,0.0,C854678265,0.0,282009.1,0,0,DEV_009674,192.168.9.199,CARD_004737
42,PAYMENT,9084.18,C1510313059,176841.39,167757.21,M1096264214,0.0,0.0,0,0,DEV_010123,192.168.50.207,CARD_001218
42,TRANSFER,3569720.42,C1985844506,3569720.42,0.0,C440567141,0.0,0.0,1,0,DEV_FRAUD_RING_1914,10.0.99.1915,CARD_FRAUD_RING_1914
42,TRANSFER,11450.06,C215438808,0.0,0.0,C164003808,226710.96,238161.02,0,0,DEV_003242,192.168.9.48,CARD_013437
42,CASH_OUT,3569720.42,C2012983997,3569720.42,0.0,C365271329,0.0,3569720.42,1,0,DEV_FRAUD_RING_1284,10.0.99.1285,CARD_FRAUD_RING_1284
42,CASH_IN,148178.6,C258320720,1314249.23,1462427.83,C299752435,1205350.67,1057172.07,0,0,DEV_006279,192.168.14.251,CARD_013987
42,CASH_OUT,52715.31,C24756826,17795.0,0.0,C362460617,0.0,52715.31,0,0,DEV_010191,192.168.48.2,CARD_019130
42,CASH_OUT,334276.08,C1006070662,334276.08,0.0,C1475265472,318089.61,652365.68,1,0,DEV_FRAUD_RING_429,10.0.99.430,CARD_FRAUD_RING_429
42,CASH_OUT,37030.62,C449469927,53685.0,16654.38,C2047398316,260286.95,297317.57,0,0,DEV_011605,192.168.13.133,CARD_014367
42,TRANSFER,334276.08,C1374233613,334276.08,0.0,C443044241,0.0,0.0,1,0,DEV_FRAUD_RING_2575,10.0.99.2576,CARD_FRAUD_RING_2575
43,CASH_OUT,88469.89,C1792340287,79997.0,0.0,C1691272400,556621.28,636309.02,0,0,DEV_004861,192.168.38.204,CARD_013509
43,TRANSFER,232977.39,C1299072833,0.0,0.0,C1971161593,339797.33,572774.71,0,0,DEV_010255,192.168.6.5,CARD_007588
43,CASH_IN,46295.04,C389269061,4107848.87,4154143.9,C1169107188,1248901.59,1202606.55,0,0,DEV_012444,192.168.48.127,CARD_001996
43,CASH_IN,109374.66,C1649190487,4046905.91,4156280.57,C1770807842,493689.29,384314.62,0,0,DEV_003379,192.168.5.79,CARD_012233
43,PAYMENT,14468.45,C892789120,194656.84,180188.39,M2127300241,0.0,0.0,0,0,DEV_010508,192.168.41.98,CARD_006020
43,CASH_OUT,18240.5,C1939034301,11521.0,0.0,C933194253,19731.49,37971.99,0,0,DEV_000266,192.168.7.89,CARD_015167
43,TRANSFER,925612.66,C1132686029,62826.0,0.0,C906954779,312847.69,1238460.35,0,0,DEV_002634,192.168.24.36,CARD_017897
43,PAYMENT,11365.59,C2061196705,0.0,0.0,M1833044441,0.0,0.0,0,0,DEV_008071,192.168.5.243,CARD_004977
43,PAYMENT,649.93,C2092143901,2236.07,1586.14,M1800938884,0.0,0.0,0,0,DEV_006127,192.168.32.98,CARD_001690
43,PAYMENT,5845.03,C549554920,0.0,0.0,M657354255,0.0,0.0,0,0,DEV_001693,192.168.20.105,CARD_000145
43,CASH_OUT,573851.47,C332575162,411515.0,0.0,C1067076115,3373412.43,3947263.9,0,0,DEV_006960,192.168.27.153,CARD_014982
43,CASH_OUT,153398.52,C1192423358,0.0,0.0,C971258171,198065.67,351464.18,0,0,DEV_007726,192.168.0.88,CARD_001446
43,CASH_OUT,147977.7,C1345487502,0.0,0.0,C1465464747,553234.88,701212.59,0,0,DEV_011579,192.168.44.220,CARD_004682
43,CASH_OUT,287272.08,C472846644,0.0,0.0,C2041238932,372104.0,659376.08,0,0,DEV_002894,192.168.25.138,CARD_008685
43,PAYMENT,28387.41,C595516077,50389.0,22001.59,M1377821119,0.0,0.0,0,0,DEV_002681,192.168.37.194,CARD_007670
43,CASH_IN,220640.85,C470487876,117831.0,338471.85,C1706335981,0.0,0.0,0,0,DEV_004020,192.168.14.123,CARD_016902
43,CASH_OUT,362152.77,C1825250063,362152.77,0.0,C321399553,282809.47,644962.23,1,0,DEV_FRAUD_RING_1943,10.0.99.1944,CARD_FRAUD_RING_1943
43,TRANSFER,350789.59,C1709961291,350789.59,0.0,C1364728606,0.0,276871.71,1,0,DEV_FRAUD_RING_1714,10.0.99.1715,CARD_FRAUD_RING_1714
43,CASH_OUT,29988.0,C756162144,29988.0,0.0,C1734856260,0.0,29988.0,1,0,DEV_FRAUD_RING_1337,10.0.99.1338,CARD_FRAUD_RING_1337
43,TRANSFER,1395850.55,C1296215617,0.0,0.0,C1429415136,260806.21,1656656.77,1,0,DEV_FRAUD_RING_1303,10.0.99.1304,CARD_FRAUD_RING_1303
43,TRANSFER,93459.89,C1518273469,93459.89,0.0,C1076725693,0.0,0.0,1,0,DEV_FRAUD_RING_1881,10.0.99.1882,CARD_FRAUD_RING_1881
43,TRANSFER,21987.0,C725236553,21987.0,0.0,C417640852,0.0,0.0,1,0,DEV_FRAUD_RING_2126,10.0.99.2127,CARD_FRAUD_RING_2126
43,CASH_OUT,21987.0,C983847519,21987.0,0.0,C868283274,123690.93,145677.94,1,0,DEV_FRAUD_RING_2183,10.0.99.2184,CARD_FRAUD_RING_2183
43,TRANSFER,362152.77,C1484448573,362152.77,0.0,C1911678087,0.0,0.0,1,0,DEV_FRAUD_RING_2601,10.0.99.2602,CARD_FRAUD_RING_2601
43,PAYMENT,18388.45,C920671735,59829.0,41440.55,M1400647294,0.0,0.0,0,0,DEV_009539,192.168.51.160,CARD_002583
43,CASH_OUT,99541.41,C566430281,51479.0,0.0,C2140227809,0.0,99541.41,0,0,DEV_010424,192.168.57.43,CARD_001287
43,CASH_OUT,350789.59,C1269861924,350789.59,0.0,C724251968,8785008.75,9135798.34,1,0,DEV_FRAUD_RING_781,10.0.99.782,CARD_FRAUD_RING_781
43,PAYMENT,11012.9,C1506382118,34182.72,23169.82,M1599334875,0.0,0.0,0,0,DEV_001642,192.168.32.88,CARD_006880
43,CASH_OUT,460202.6,C1509444689,30372.0,0.0,C1376593269,0.0,460202.6,0,0,DEV_008004,192.168.4.32,CARD_017003
43,TRANSFER,29988.0,C158964639,29988.0,0.0,C1661087818,0.0,0.0,1,0,DEV_FRAUD_RING_791,10.0.99.792,CARD_FRAUD_RING_791
43,PAYMENT,11542.66,C1473664969,0.0,0.0,M1084866832,0.0,0.0,0,0,DEV_006338,192.168.20.170,CARD_020494
43,TRANSFER,124318.71,C1567321253,0.0,0.0,C1918045016,1973062.28,2097380.98,0,0,DEV_007931,192.168.39.83,CARD_012740
43,CASH_OUT,435166.65,C743185292,435166.65,0.0,C1036804658,449215.85,884382.5,1,0,DEV_FRAUD_RING_580,10.0.99.581,CARD_FRAUD_RING_580
43,PAYMENT,6362.19,C1427944867,26.0,0.0,M963987157,0.0,0.0,0,0,DEV_004028,192.168.23.28,CARD_013092
43,CASH_OUT,210680.14,C1364276742,0.0,0.0,C2020619947,381517.33,592197.47,0,0,DEV_007251,192.168.48.8,CARD_002565
43,CASH_IN,140735.17,C799845954,2438458.07,2579193.24,C1264851251,5923335.79,5782600.62,0,0,DEV_006169,192.168.18.200,CARD_014074
43,CASH_OUT,216724.8,C140600160,137599.0,0.0,C1994146683,0.0,216724.8,0,0,DEV_008248,192.168.20.234,CARD_008297
43,PAYMENT,883.84,C909513947,0.0,0.0,M613561259,0.0,0.0,0,0,DEV_008978,192.168.22.30,CARD_017631
43,CASH_IN,206568.69,C85006769,10486.0,217054.69,C1552469052,1515495.72,950119.66,0,0,DEV_009934,192.168.43.69,CARD_019602
43,CASH_IN,445899.52,C1011734125,15362733.59,15808633.11,C562930169,2408951.43,1968186.78,0,0,DEV_003425,192.168.12.191,CARD_004345
43,CASH_OUT,93459.89,C1250676021,93459.89,0.0,C977089472,15825.7,109285.59,1,0,DEV_FRAUD_RING_1179,10.0.99.1180,CARD_FRAUD_RING_1179
43,TRANSFER,435166.65,C1897851214,435166.65,0.0,C1118636317,0.0,0.0,1,0,DEV_FRAUD_RING_918,10.0.99.919,CARD_FRAUD_RING_918
43,CASH_OUT,194969.31,C1426531093,16273.0,0.0,C1620503858,1396.79,130852.62,0,0,DEV_007185,192.168.11.165,CARD_009260
43,CASH_IN,281536.79,C914224510,10667315.91,10948852.71,C386479312,950017.34,668480.55,0,0,DEV_007823,192.168.16.242,CARD_001444
43,CASH_OUT,15448.9,C1812923687,0.0,0.0,C1069659229,1424759.47,1440208.37,0,0,DEV_006889,192.168.29.107,CARD_000276
43,CASH_IN,153141.91,C392920811,19359.0,172500.91,C1910691819,584784.42,431642.51,0,0,DEV_010712,192.168.16.153,CARD_019803
43,PAYMENT,12115.89,C1556492337,704420.32,692304.44,M1326038953,0.0,0.0,0,0,DEV_002684,192.168.31.75,CARD_016605
43,TRANSFER,154201.59,C511030379,20200.0,0.0,C772612782,2282960.29,2437161.88,0,0,DEV_009090,192.168.9.73,CARD_012701
43,CASH_IN,324403.15,C1096743164,4829444.9,5153848.05,C581133287,10981491.28,10657088.13,0,0,DEV_007399,192.168.53.145,CARD_003215
43,PAYMENT,436.98,C1658959743,0.0,0.0,M1380775129,0.0,0.0,0,0,DEV_004895,192.168.20.127,CARD_001384
43,CASH_IN,183684.33,C695616395,2268506.49,2452190.82,C384236451,925561.36,741877.03,0,0,DEV_013003,192.168.19.140,CARD_010189
43,CASH_OUT,150491.27,C360479450,11982.52,0.0,C501616496,295284.17,445775.44,0,0,DEV_004458,192.168.28.148,CARD_013894
43,CASH_OUT,46004.06,C77043107,0.0,0.0,C13429851,822855.0,868859.06,0,0,DEV_006020,192.168.8.77,CARD_002793
43,CASH_OUT,131287.68,C1725069131,206342.0,75054.32,C128283275,8075.07,139362.76,0,0,DEV_008708,192.168.18.49,CARD_006035
43,CASH_IN,206692.54,C970733385,364621.7,571314.24,C2118355698,361850.12,155157.58,0,0,DEV_001656,192.168.45.126,CARD_004725
43,CASH_IN,185525.49,C428894825,5663293.19,5848818.68,C534425409,259417.84,73892.35,0,0,DEV_011504,192.168.1.103,CARD_020115
43,PAYMENT,13537.31,C1617516906,78197.05,64659.74,M1239724781,0.0,0.0,0,0,DEV_001455,192.168.4.241,CARD_011400
43,PAYMENT,4135.12,C1647989014,0.0,0.0,M773215100,0.0,0.0,0,0,DEV_010565,192.168.51.111,CARD_010256
43,DEBIT,9524.64,C1779347866,48549.0,39024.36,C1609684527,462175.41,471700.06,0,0,DEV_011681,192.168.54.134,CARD_010660
43,CASH_OUT,266686.7,C1187718650,17031.0,0.0,C1169511557,582.26,483482.78,0,0,DEV_012836,192.168.44.142,CARD_015573
43,CASH_IN,65978.48,C1189286111,4803777.65,4869756.13,C245131290,5407427.55,5341449.07,0,0,DEV_011881,192.168.12.16,CARD_019516
43,CASH_IN,515530.87,C2076813741,403515.32,919046.19,C1827488922,1158110.92,642580.05,0,0,DEV_001579,192.168.25.168,CARD_016080
44,TRANSFER,1649818.97,C369936121,1649818.97,0.0,C1347315975,0.0,0.0,1,0,DEV_FRAUD_RING_092,10.0.99.93,CARD_FRAUD_RING_092
44,CASH_OUT,1649818.97,C2052172437,1649818.97,0.0,C1401780750,560704.68,2210523.64,1,0,DEV_FRAUD_RING_271,10.0.99.272,CARD_FRAUD_RING_271
44,PAYMENT,11310.89,C565065613,0.0,0.0,M214154007,0.0,0.0,0,0,DEV_001460,192.168.20.244,CARD_016367
44,CASH_OUT,161223.96,C1087786836,0.0,0.0,C1720036222,286686.1,447910.06,0,0,DEV_007381,192.168.3.197,CARD_014983
44,TRANSFER,376502.12,C565512711,9038.0,0.0,C2089237594,0.0,376502.12,0,0,DEV_005679,192.168.32.78,CARD_002294
44,TRANSFER,569771.63,C636542405,0.0,0.0,C1465478513,2481947.47,3051719.1,0,0,DEV_005504,192.168.3.94,CARD_017337
44,CASH_IN,176237.05,C618144002,293213.64,469450.7,C944883137,848878.3,672641.25,0,0,DEV_002873,192.168.6.253,CARD_006010
44,PAYMENT,5883.66,C1382813024,15523.0,9639.34,M976095723,0.0,0.0,0,0,DEV_008226,192.168.52.212,CARD_004087
44,CASH_OUT,44993.45,C471931981,0.0,0.0,C919382089,530626.12,575619.57,0,0,DEV_006778,192.168.47.29,CARD_005282
44,PAYMENT,7262.97,C1185809680,96639.17,89376.21,M1851437491,0.0,0.0,0,0,DEV_012265,192.168.20.35,CARD_020421
44,TRANSFER,355978.63,C1778277249,44572.0,0.0,C296348936,0.0,355978.63,0,0,DEV_006944,192.168.28.242,CARD_002027
44,PAYMENT,2480.8,C712501264,49647.0,47166.2,M1628753740,0.0,0.0,0,0,DEV_008175,192.168.47.139,CARD_006542
44,PAYMENT,187.48,C1929765290,74221.35,74033.87,M978730509,0.0,0.0,0,0,DEV_001305,192.168.21.53,CARD_008047
44,PAYMENT,2096.19,C1694065181,10864.0,8767.81,M1384595818,0.0,0.0,0,0,DEV_008346,192.168.39.158,CARD_018162
44,CASH_IN,146475.26,C909025640,6005159.47,6151634.73,C1773068773,1475499.93,1329024.67,0,0,DEV_011298,192.168.18.176,CARD_018934
44,CASH_IN,56167.08,C145895656,76924.0,133091.08,C1698091027,1372715.72,1316548.64,0,0,DEV_011949,192.168.19.120,CARD_017121
44,PAYMENT,18096.44,C1027411333,510.0,0.0,M1115513221,0.0,0.0,0,0,DEV_004565,192.168.3.253,CARD_001528
44,PAYMENT,1318.69,C767950993,85679.8,84361.11,M312111594,0.0,0.0,0,0,DEV_006443,192.168.47.35,CARD_017642
44,TRANSFER,534255.94,C967325382,534255.94,0.0,C1259079602,0.0,0.0,1,0,DEV_FRAUD_RING_1427,10.0.99.1428,CARD_FRAUD_RING_1427
44,CASH_OUT,534255.94,C1829721095,534255.94,0.0,C991247178,24559.0,558814.94,1,0,DEV_FRAUD_RING_790,10.0.99.791,CARD_FRAUD_RING_790
44,CASH_OUT,44571.94,C330892703,44571.94,0.0,C648682751,11984.0,0.0,1,0,DEV_FRAUD_RING_022,10.0.99.23,CARD_FRAUD_RING_022
44,CASH_OUT,131329.69,C644698514,341.0,0.0,C903323400,229286.48,360616.16,0,0,DEV_004523,192.168.29.64,CARD_016804
44,CASH_OUT,387952.42,C321872585,387952.42,0.0,C401911630,2070655.98,2222177.16,1,0,DEV_FRAUD_RING_1292,10.0.99.1293,CARD_FRAUD_RING_1292
44,TRANSFER,387952.42,C374179954,387952.42,0.0,C1213274351,0.0,0.0,1,0,DEV_FRAUD_RING_1885,10.0.99.1886,CARD_FRAUD_RING_1885
44,TRANSFER,44571.94,C1819568647,44571.94,0.0,C258309243,0.0,0.0,1,0,DEV_FRAUD_RING_1332,10.0.99.1333,CARD_FRAUD_RING_1332
44,PAYMENT,6762.21,C130660090,0.0,0.0,M1217115624,0.0,0.0,0,0,DEV_008110,192.168.29.85,CARD_018043
44,PAYMENT,5496.31,C808974986,11386.0,5889.69,M2008047542,0.0,0.0,0,0,DEV_009945,192.168.16.117,CARD_007122
44,CASH_OUT,154528.34,C2006250346,0.0,0.0,C169456050,277711.12,432239.46,0,0,DEV_011807,192.168.53.32,CARD_014159
44,CASH_OUT,295968.37,C799920771,0.0,0.0,C298413293,677127.88,973096.25,0,0,DEV_005758,192.168.2.1,CARD_008381
44,PAYMENT,307.14,C1937433425,70006.0,69698.86,M177531180,0.0,0.0,0,0,DEV_007734,192.168.3.202,CARD_005530
44,CASH_OUT,139260.01,C1466103237,55444.0,0.0,C1515490258,1527847.38,1667107.39,0,0,DEV_002539,192.168.11.137,CARD_018740
44,PAYMENT,7572.31,C1618215573,468528.3,460955.99,M653417919,0.0,0.0,0,0,DEV_003086,192.168.9.171,CARD_016950
44,CASH_OUT,25947.08,C1879110798,34835.0,8887.92,C328852135,3342229.37,3368176.45,0,0,DEV_009339,192.168.26.86,CARD_007727
44,CASH_OUT,122735.2,C438263683,0.0,0.0,C114891172,2975412.73,3098147.93,0,0,DEV_007477,192.168.47.73,CARD_016615
44,CASH_OUT,73106.82,C470705853,42618.0,0.0,C151482784,0.0,73106.82,0,0,DEV_001918,192.168.34.235,CARD_003038
44,TRANSFER,238089.7,C966177742,0.0,0.0,C763444905,1754183.22,1992272.92,0,0,DEV_006989,192.168.27.157,CARD_019943
44,CASH_OUT,152485.49,C1862172093,82712.0,0.0,C1344073447,2772355.71,2729602.93,0,0,DEV_001535,192.168.31.252,CARD_005947
44,PAYMENT,1259.87,C5987616,0.0,0.0,M838864668,0.0,0.0,0,0,DEV_002044,192.168.49.223,CARD_014444
44,TRANSFER,66595.52,C96034250,0.0,0.0,C773489538,2648340.09,2714935.6,0,0,DEV_002779,192.168.38.187,CARD_000182
44,PAYMENT,1636.36,C912652082,1824.0,187.64,M876527861,0.0,0.0,0,0,DEV_002269,192.168.26.189,CARD_010672
44,PAYMENT,4884.54,C1841703233,19437.0,14552.46,M1355258930,0.0,0.0,0,0,DEV_009958,192.168.39.38,CARD_000425
44,CASH_OUT,295641.73,C1117513319,10721.0,0.0,C1031710296,702086.25,997727.98,0,0,DEV_009312,192.168.12.141,CARD_020279
44,TRANSFER,248049.06,C1508607742,11003.0,0.0,C2035200721,330990.9,579039.97,0,0,DEV_004833,192.168.20.26,CARD_002550
44,CASH_IN,51171.8,C1459493537,8441712.05,8492883.85,C178524326,3702090.09,3650918.28,0,0,DEV_012711,192.168.44.159,CARD_002936
44,CASH_OUT,50788.45,C2144877173,0.0,0.0,C719119378,10345567.74,10020710.48,0,0,DEV_005091,192.168.11.46,CARD_018478
44,CASH_OUT,39615.58,C485949967,0.0,0.0,C1910814013,273184.86,312800.44,0,0,DEV_012737,192.168.17.119,CARD_012904
44,PAYMENT,785.96,C1380979405,21914.0,21128.04,M205135983,0.0,0.0,0,0,DEV_002017,192.168.53.205,CARD_012291
44,CASH_OUT,272690.51,C870112556,0.0,0.0,C1024905179,896061.78,1066514.72,0,0,DEV_007335,192.168.2.239,CARD_004414
45,TRANSFER,5188875.35,C1556710652,5188875.35,0.0,C1264872013,0.0,0.0,1,0,DEV_FRAUD_RING_1864,10.0.99.1865,CARD_FRAUD_RING_1864
45,PAYMENT,11070.7,C296940948,1263.0,0.0,M748844539,0.0,0.0,0,0,DEV_002293,192.168.11.136,CARD_004188
45,CASH_OUT,145406.09,C1014746882,97510.0,0.0,C164822865,405161.6,550567.69,0,0,DEV_005116,192.168.57.14,CARD_001184
45,CASH_OUT,80920.66,C1005170422,0.0,0.0,C367157370,1582001.7,1662922.35,0,0,DEV_007805,192.168.16.10,CARD_003650
45,PAYMENT,16859.35,C214429688,36298.0,19438.65,M1839149000,0.0,0.0,0,0,DEV_013092,192.168.18.50,CARD_017383
45,CASH_IN,158270.5,C177913249,8267323.07,8425593.57,C1116488809,2268136.56,2109866.06,0,0,DEV_002329,192.168.3.225,CARD_007342
45,TRANSFER,213983.59,C286239409,213983.59,0.0,C151804423,0.0,0.0,1,0,DEV_FRAUD_RING_1295,10.0.99.1296,CARD_FRAUD_RING_1295
45,CASH_OUT,217255.97,C1291131466,217255.97,0.0,C1786011910,2115234.86,2332490.82,1,0,DEV_FRAUD_RING_2280,10.0.99.2281,CARD_FRAUD_RING_2280
45,TRANSFER,217255.97,C1481880227,217255.97,0.0,C948441746,0.0,0.0,1,0,DEV_FRAUD_RING_2592,10.0.99.2593,CARD_FRAUD_RING_2592
45,PAYMENT,2705.06,C977028947,14304.0,11598.94,M1734706866,0.0,0.0,0,0,DEV_000549,192.168.17.252,CARD_014296
45,PAYMENT,15280.15,C2055593092,0.0,0.0,M1110666640,0.0,0.0,0,0,DEV_010095,192.168.31.242,CARD_004399
45,TRANSFER,7335355.57,C1102672587,7335355.57,0.0,C735323689,0.0,0.0,1,0,DEV_FRAUD_RING_1927,10.0.99.1928,CARD_FRAUD_RING_1927
45,CASH_OUT,7335355.57,C1223916377,7335355.57,0.0,C542934513,702100.11,8037455.68,1,0,DEV_FRAUD_RING_624,10.0.99.625,CARD_FRAUD_RING_624
45,CASH_OUT,4919642.57,C693406382,4919642.57,0.0,C1514738968,1414095.92,6333738.49,1,0,DEV_FRAUD_RING_2710,10.0.99.2711,CARD_FRAUD_RING_2710
45,PAYMENT,7212.79,C1295775673,0.0,0.0,M1572975510,0.0,0.0,0,0,DEV_006539,192.168.25.208,CARD_015924
45,CASH_IN,426781.8,C2042778409,806563.6,1233345.4,C2099473765,1921758.74,1494976.93,0,0,DEV_002891,192.168.32.99,CARD_009866
45,PAYMENT,18170.01,C164908129,0.0,0.0,M1261468510,0.0,0.0,0,0,DEV_001059,192.168.41.138,CARD_011246
45,TRANSFER,249425.01,C1244001699,71487.0,0.0,C1973168054,816711.33,1066136.35,0,0,DEV_001391,192.168.57.162,CARD_012121
45,TRANSFER,1069508.42,C1582972194,1069508.42,0.0,C284364603,0.0,0.0,1,0,DEV_FRAUD_RING_1270,10.0.99.1271,CARD_FRAUD_RING_1270
45,CASH_OUT,1069508.42,C1958391057,1069508.42,0.0,C1813915360,172254.0,1439496.96,1,0,DEV_FRAUD_RING_107,10.0.99.108,CARD_FRAUD_RING_107
45,CASH_OUT,5188875.35,C1564479230,5188875.35,0.0,C203959811,11465.0,5020573.28,1,0,DEV_FRAUD_RING_2942,10.0.99.2943,CARD_FRAUD_RING_2942
45,TRANSFER,4919642.57,C1457431353,4919642.57,0.0,C203170379,0.0,0.0,1,0,DEV_FRAUD_RING_795,10.0.99.796,CARD_FRAUD_RING_795
45,TRANSFER,155761.29,C280136890,155761.29,0.0,C927108992,0.0,0.0,1,0,DEV_FRAUD_RING_3239,10.0.99.3240,CARD_FRAUD_RING_3239
45,CASH_OUT,357836.57,C198543509,357836.57,0.0,C824285986,51217.85,409054.43,1,0,DEV_FRAUD_RING_971,10.0.99.972,CARD_FRAUD_RING_971
45,TRANSFER,357836.57,C353840221,357836.57,0.0,C1679122685,0.0,0.0,1,0,DEV_FRAUD_RING_2440,10.0.99.2441,CARD_FRAUD_RING_2440
45,CASH_OUT,155761.29,C719370249,155761.29,0.0,C2024978323,192775.45,348536.74,1,0,DEV_FRAUD_RING_021,10.0.99.22,CARD_FRAUD_RING_021
45,CASH_OUT,213983.59,C578474227,213983.59,0.0,C265601701,0.0,213983.59,1,0,DEV_FRAUD_RING_996,10.0.99.997,CARD_FRAUD_RING_996
45,PAYMENT,1463.49,C571999264,40331.0,38867.51,M1660782345,0.0,0.0,0,0,DEV_012965,192.168.9.107,CARD_004508
45,CASH_OUT,125867.25,C117731453,353.0,0.0,C1185665433,0.0,125867.25,0,0,DEV_005152,192.168.14.86,CARD_013009
45,PAYMENT,149.15,C171977737,98908.73,98759.58,M674488989,0.0,0.0,0,0,DEV_001234,192.168.37.210,CARD_002986
45,PAYMENT,11099.18,C1928755222,0.0,0.0,M675618823,0.0,0.0,0,0,DEV_005313,192.168.13.211,CARD_000139
45,CASH_OUT,61441.09,C1599456159,61693.0,251.91,C647941173,0.0,99930.59,0,0,DEV_010269,192.168.34.27,CARD_013561
45,TRANSFER,2200298.75,C1676500435,0.0,0.0,C1351364340,3964689.44,6164988.19,0,0,DEV_011035,192.168.50.12,CARD_015154
45,TRANSFER,94855.29,C43589467,0.0,0.0,C243096039,426314.39,521169.68,0,0,DEV_005333,192.168.57.44,CARD_009947
46,TRANSFER,9977761.05,C154757729,9977761.05,0.0,C1895716929,0.0,0.0,1,0,DEV_FRAUD_RING_2727,10.0.99.2728,CARD_FRAUD_RING_2727
46,TRANSFER,82971.91,C1603043156,82971.91,0.0,C898953864,0.0,0.0,1,0,DEV_FRAUD_RING_3151,10.0.99.3152,CARD_FRAUD_RING_3151
46,CASH_OUT,82971.91,C522399382,82971.91,0.0,C509018542,39316.96,122288.87,1,0,DEV_FRAUD_RING_279,10.0.99.280,CARD_FRAUD_RING_279
46,CASH_OUT,736370.54,C533706573,736370.54,0.0,C1063608678,556478.62,1292849.15,1,0,DEV_FRAUD_RING_370,10.0.99.371,CARD_FRAUD_RING_370
46,TRANSFER,728896.02,C522937622,0.0,0.0,C218997206,2679187.86,3408083.88,0,0,DEV_009388,192.168.16.52,CARD_000617
46,CASH_IN,404027.39,C697698997,3783052.46,4187079.85,C1837469956,7741752.77,7337725.37,0,0,DEV_010998,192.168.21.124,CARD_014275
46,CASH_IN,376550.63,C110048837,3810179.25,4186729.89,C471450373,3856176.73,3479626.09,0,0,DEV_005095,192.168.12.165,CARD_009141
46,PAYMENT,11773.85,C1480002509,0.0,0.0,M1123425168,0.0,0.0,0,0,DEV_007100,192.168.18.138,CARD_013005
46,CASH_OUT,40334.38,C961381144,11930.0,0.0,C1485872499,118473.99,158808.37,0,0,DEV_005359,192.168.19.132,CARD_016396
46,PAYMENT,4417.61,C2020089234,7222.0,2804.39,M1896196800,0.0,0.0,0,0,DEV_008749,192.168.19.179,CARD_014247
46,TRANSFER,380641.15,C479320813,45610.0,0.0,C2032619353,0.0,380641.15,0,0,DEV_011059,192.168.31.164,CARD_018146
46,CASH_OUT,109203.0,C2060026179,30661.0,0.0,C306372946,533525.95,642728.95,0,0,DEV_010145,192.168.46.178,CARD_003493
46,TRANSFER,736370.54,C1061149717,736370.54,0.0,C737745926,0.0,0.0,1,0,DEV_FRAUD_RING_2416,10.0.99.2417,CARD_FRAUD_RING_2416
46,CASH_OUT,945131.85,C809054944,945131.85,0.0,C264512063,119561.47,1064693.32,1,0,DEV_FRAUD_RING_2079,10.0.99.2080,CARD_FRAUD_RING_2079
46,TRANSFER,945131.85,C1324043104,945131.85,0.0,C797897879,0.0,0.0,1,0,DEV_FRAUD_RING_1071,10.0.99.1072,CARD_FRAUD_RING_1071
46,CASH_OUT,71372.0,C313736303,71372.0,0.0,C935310781,613464.04,684836.04,1,0,DEV_FRAUD_RING_2470,10.0.99.2471,CARD_FRAUD_RING_2470
46,PAYMENT,10128.52,C1559920299,0.0,0.0,M401924743,0.0,0.0,0,0,DEV_012248,192.168.35.195,CARD_007948
46,PAYMENT,27467.15,C262486993,0.0,0.0,M471234885,0.0,0.0,0,0,DEV_003666,192.168.5.161,CARD_018237
46,PAYMENT,4254.19,C383505890,52391.0,48136.81,M1946149834,0.0,0.0,0,0,DEV_003175,192.168.37.252,CARD_013370
46,CASH_OUT,9977761.05,C840795008,9977761.05,0.0,C1214752539,0.0,9977761.05,1,0,DEV_FRAUD_RING_2697,10.0.99.2698,CARD_FRAUD_RING_2697
46,TRANSFER,71372.0,C33339986,71372.0,0.0,C2120774041,0.0,0.0,1,0,DEV_FRAUD_RING_380,10.0.99.381,CARD_FRAUD_RING_380
46,CASH_OUT,35016.23,C1267520613,35016.23,0.0,C801157832,65435.34,100451.57,1,0,DEV_FRAUD_RING_2092,10.0.99.2093,CARD_FRAUD_RING_2092
46,CASH_OUT,585010.21,C878935318,585010.21,0.0,C2122554602,15969.08,600979.29,1,0,DEV_FRAUD_RING_2922,10.0.99.2923,CARD_FRAUD_RING_2922
46,TRANSFER,585010.21,C1948614614,585010.21,0.0,C218558993,0.0,0.0,1,0,DEV_FRAUD_RING_2031,10.0.99.2032,CARD_FRAUD_RING_2031
